Engine_Size,Mileage,Doors,Owner_Count,Price
4.9,297306,2,2,7253
2.4,167039,5,1,13559
3.5,19095,4,3,10718
2.4,252688,3,4,5646
4.0,137933,2,5,10841
3.6,82916,4,3,8241
1.9,88822,3,5,8023
4.2,57423,5,1,9051
4.6,106240,3,4,12375
3.6,205452,3,3,9290
4.8,19096,4,5,10018
4.4,145623,4,1,11987
1.7,215694,2,5,5086
4.6,163353,2,5,8332
3.9,18025,5,5,13439
2.5,210605,5,2,9487
3.7,87940,4,3,8141
3.0,61090,4,5,12478
2.2,36391,2,4,10072
3.3,207584,2,2,10748
3.7,27676,2,3,16146
1.1,62254,5,5,9754
4.3,239633,3,5,10107
4.4,83650,4,3,8827
3.5,68081,5,1,7238
2.3,216925,4,2,8061
2.9,70186,5,3,13496
3.4,173293,2,5,5834
1.8,171240,5,4,3975
2.6,45687,2,4,6386
4.4,91226,3,4,15575
3.5,92476,4,4,12450
4.3,255802,2,5,8683
5.0,151430,5,4,8971
3.9,223151,5,4,9436
2.9,45211,4,1,9695
2.6,243572,5,1,5128
3.3,135585,3,3,8988
2.7,260076,3,1,6498
3.9,172054,4,4,10458
3.0,183618,2,5,8127
2.4,87845,5,1,9443
3.2,235077,2,3,4098
2.8,94923,5,2,10401
3.5,250184,5,5,7996
2.2,34276,5,4,6814
3.7,62114,2,4,15757
5.0,135041,2,2,14499
4.7,102316,4,1,14653
2.4,78039,5,2,7639
2.1,93531,5,5,8729
4.0,132213,5,5,6355
3.4,166527,4,1,10769
5.0,160877,5,1,7682
3.0,261639,3,1,10767
4.6,47168,4,2,10156
3.2,195410,4,1,3391
2.7,93537,2,2,9429
4.9,18861,2,4,10722
2.9,57004,5,1,8159
2.5,122245,5,2,6955
4.6,159544,5,2,14109
2.7,254486,5,5,8810
1.4,295680,5,3,3786
4.3,3923,5,4,10121
1.1,95418,4,5,5791
3.5,65179,5,3,14696
4.2,20334,2,1,11193
3.7,53501,2,5,9229
2.9,272714,3,3,4545
4.2,177834,2,1,11243
1.2,154527,5,4,6909
3.8,77869,4,1,10842
1.4,164195,4,4,6916
2.6,240811,4,1,7883
4.8,42962,2,2,16340
1.2,28441,3,5,10231
2.1,223480,5,5,6630
2.9,39310,3,1,15413
2.3,148290,5,2,10434
4.2,86529,3,5,13969
3.0,63631,5,5,8227
4.1,4081,2,2,13718
2.7,278961,2,4,5720
1.3,175570,5,1,2788
3.7,285346,5,2,7793
4.1,58845,2,3,10423
4.0,239018,5,2,11219
1.8,150497,3,4,7090
2.9,64568,5,4,11408
4.8,120113,3,3,11297
2.5,230727,3,1,7685
1.7,187468,3,4,9550
1.4,114096,2,3,6418
4.8,188728,4,1,9925
4.5,140987,2,4,12280
3.3,284495,2,5,3810
2.6,251628,4,1,4767
1.3,277187,2,4,2556
5.0,240286,3,5,5594
1.6,60036,3,4,7599
4.7,49929,3,2,11601
3.5,164046,5,4,8819
1.4,151880,3,1,5862
3.6,257390,5,5,6652
3.6,9934,4,2,13701
2.8,46165,5,1,7476
4.0,279343,3,1,7813
3.9,201968,2,4,11660
3.4,226640,2,2,9367
2.1,29526,2,2,6909
4.2,182399,4,1,14052
3.4,50291,2,5,7494
4.8,45936,5,5,14081
4.6,164258,5,1,7514
1.5,231314,5,1,2000
3.5,149723,5,1,8205
1.7,146254,2,3,4374
1.2,254945,2,5,3501
3.9,196173,2,5,10076
4.4,183605,2,1,9627
4.5,93409,2,1,14431
3.0,263720,3,3,7525
3.9,282190,4,3,4156
3.9,84580,4,1,13008
3.1,5762,5,4,11384
2.9,215757,4,2,7184
3.3,237333,2,3,10653
3.5,142515,5,2,13049
1.9,122590,2,3,7548
2.7,22414,5,4,8751
1.9,223344,2,5,7333
3.5,67972,2,1,9340
2.1,248997,5,2,3820
4.9,156099,2,1,12378
4.2,178369,3,5,7132
2.1,226259,2,2,4974
4.5,252583,3,4,4148
3.6,8832,4,2,8823
1.4,238001,2,5,5939
4.9,266435,2,3,7871
3.0,126631,3,5,7667
2.3,133166,2,5,6236
1.1,30173,3,1,10496
3.7,32783,5,5,9444
2.9,93513,5,3,9129
3.3,32035,2,4,10059
3.7,162563,3,3,10448
3.7,59372,2,1,9012
2.7,39275,3,4,13714
4.5,198340,3,5,8733
3.0,293175,4,1,8936
1.8,206717,3,5,10665
2.4,291467,3,1,5970
1.8,155798,2,5,7384
2.0,188190,5,1,4436
4.7,114556,5,3,7408
2.9,276720,3,3,4465
1.2,32008,2,5,9859
3.2,3706,4,2,11225
3.4,180091,2,3,8098
2.2,2578,5,4,14548
3.5,265053,5,2,3198
3.5,23933,3,3,14621
4.8,133567,5,2,7728
2.4,131952,3,3,6560
1.2,293337,4,2,5433
2.8,252473,5,5,9150
1.7,168094,5,5,8838
3.6,42204,3,5,9655
1.0,71056,3,5,5878
2.5,52610,2,4,7047
2.0,200270,3,3,6294
1.5,53326,4,1,9633
2.0,111958,5,2,9260
2.2,279897,2,5,6102
1.0,53839,2,1,10823
3.7,298624,3,2,6927
2.9,194395,2,4,3712
4.2,290139,2,2,9297
3.8,225281,3,1,11694
3.5,56557,4,4,9468
1.6,175506,5,5,5189
2.8,288472,4,5,8530
1.1,75883,3,5,5782
4.5,89078,3,5,10718
4.8,255573,4,3,8288
4.8,42624,2,2,10247
1.3,190109,4,3,7297
1.5,45968,3,1,5280
3.2,74477,2,3,9510
1.0,229693,3,1,2000
1.1,219921,2,2,5001
2.3,195479,2,4,8090
4.0,12292,5,4,17054
4.1,195476,3,3,7190
3.1,155039,5,1,11299
4.0,106356,5,2,13272
4.9,179026,4,1,8619
3.1,174132,4,3,11117
1.8,158589,5,4,9728
1.6,139098,2,3,7418
2.7,68230,2,5,7435
1.8,116866,2,3,9262
3.3,194727,4,3,4405
4.7,6212,4,3,15575
3.3,262079,5,1,9658
1.4,81604,2,2,12467
3.0,295890,5,3,8182
2.4,278847,2,2,9823
4.7,106379,2,5,10472
4.5,30072,2,4,15298
3.4,276760,3,4,8664
4.6,86804,2,1,10163
2.1,70950,3,1,10281
1.1,142212,4,4,9055
2.7,40890,3,4,8982
1.5,277287,4,2,7754
3.8,71836,3,1,13463
4.1,227784,4,3,9944
1.6,177460,4,2,6050
3.8,224616,4,4,6807
2.1,224412,3,5,4511
1.5,42352,3,5,7852
2.3,213388,3,4,8832
3.2,102888,4,1,12142
2.6,246550,5,1,5169
4.6,82919,4,5,7941
4.4,274551,3,1,5108
4.8,294021,5,4,12519
4.1,95173,4,1,13196
3.1,55386,3,2,16492
2.8,239827,4,4,6203
1.2,141631,3,4,8067
4.0,105522,5,5,12289
3.4,29249,2,4,12915
3.2,189265,2,4,5814
4.7,197920,5,4,9941
1.7,147344,4,2,6953
4.6,274384,5,2,7312
2.8,295215,5,5,4395
3.8,231294,3,5,5374
2.3,146308,3,1,8873
1.4,92367,3,3,11652
3.6,243884,4,2,9822
4.2,96854,3,1,9662
3.5,12065,2,5,14358
1.1,165212,3,5,3995
1.5,204079,3,1,4218
2.2,160275,2,2,9194
4.8,293687,5,2,6626
2.4,117840,5,3,12043
3.7,287848,4,2,3343
1.1,240385,2,3,7992
1.6,54032,3,1,6119
4.5,252087,4,4,7758
3.7,235589,5,1,6688
4.5,258956,4,1,10320
4.1,117834,4,4,7643
3.4,201580,5,2,13268
1.3,28894,3,5,7522
3.5,156276,3,1,8674
2.8,240312,5,3,9793
2.9,152699,4,5,11046
3.0,130341,5,3,13393
3.9,210269,2,5,12294
2.0,267576,3,4,4248
2.4,82051,3,4,12758
1.0,67463,4,3,7050
1.7,162706,3,2,7545
1.7,211683,3,3,10666
2.0,119916,4,4,7901
2.9,232148,3,1,7657
2.3,295293,2,4,5494
4.0,24472,3,1,13010
4.4,179721,2,5,7705
1.1,12009,5,5,7959
1.4,1485,2,1,14870
3.1,273272,2,5,7534
2.5,297626,3,4,4247
3.3,241815,5,1,7663
4.1,89590,4,1,9508
2.7,14292,5,1,10214
4.3,148159,2,5,13536
3.8,255900,5,3,11382
1.1,185040,2,2,2099
2.7,11279,4,2,14574
1.3,139052,3,2,5218
4.2,111314,3,3,11773
4.6,85164,5,5,11196
3.9,8531,4,2,13829
4.6,241408,5,3,8371
4.2,172422,4,4,9851
4.1,270536,4,1,4289
2.7,235899,4,1,8082
2.8,191319,5,3,8273
4.6,71762,2,2,7264
3.1,15793,2,3,11684
1.3,266370,2,2,3472
3.3,84742,4,5,8705
2.2,14005,2,3,7219
1.3,27783,4,5,12144
2.6,144653,3,5,12906
4.1,6807,2,2,14563
1.7,75940,4,1,11981
1.1,71954,4,3,3760
3.3,197832,5,2,4343
4.3,102842,4,3,9143
2.0,228275,4,3,6534
4.7,214270,5,5,8014
2.6,24516,2,3,6809
2.6,220504,3,4,9189
2.6,154314,3,2,11413
3.6,80160,2,3,6396
4.8,252463,4,5,5650
3.2,6543,5,2,12669
2.3,297675,4,5,6446
3.0,264338,5,2,10713
4.4,128014,5,2,13939
3.2,204192,3,2,6316
3.0,164498,3,5,7610
1.4,66995,4,1,5360
4.3,122908,5,3,12341
4.5,28181,5,4,10136
2.4,193641,3,5,3827
2.0,235173,5,4,4596
4.8,265701,4,2,4585
3.4,59862,4,1,14202
3.0,95043,5,3,12499
4.7,146954,2,1,7660
1.5,10442,4,1,7191
3.6,183530,2,5,14129
2.8,172103,4,2,10457
1.7,195051,3,4,7998
3.3,111574,5,1,14268
4.4,77846,5,2,12843
3.2,190065,5,4,9498
4.1,229919,2,3,9901
2.5,116936,3,1,9061
4.7,211589,5,5,5468
1.1,46064,5,4,11278
2.8,23803,5,3,10123
3.8,288635,4,2,5827
1.8,23232,2,5,11735
3.0,145664,3,4,9186
3.5,196409,5,1,12871
5.0,141843,3,1,7163
4.7,260872,5,5,7282
3.2,50916,2,3,11081
2.1,47923,3,5,11441
2.1,89918,3,1,12301
2.8,166274,4,5,5974
3.8,164284,3,4,9014
1.3,100696,5,1,7486
2.4,271316,3,2,3673
2.8,168674,5,2,5526
2.3,228466,4,1,8130
3.7,173864,5,5,14122
2.4,192340,2,3,10353
1.6,142610,5,4,7047
3.3,427,4,1,11391
3.5,190224,4,5,7095
4.8,173000,2,1,13040
3.7,119462,2,3,9510
4.6,228167,2,4,5436
1.3,32308,3,1,10653
2.2,299227,3,5,2715
3.9,259103,4,5,6917
4.5,248821,3,2,10423
3.7,41070,3,2,8778
3.6,137857,2,5,9942
2.6,30901,3,5,7681
1.5,258915,3,3,3921
2.0,41481,2,5,8370
3.6,198362,5,5,11832
4.0,110946,5,4,13181
1.6,194358,4,1,11912
1.8,38947,4,4,9621
4.3,21986,4,1,12460
2.4,153623,5,5,5727
2.9,215282,4,3,5394
4.6,172957,2,5,11240
3.3,172897,3,3,11742
3.8,188485,2,5,5430
3.4,271277,2,1,4174
3.8,84379,4,4,11212
4.3,171943,5,3,6561
2.3,186446,2,1,9171
3.1,171454,3,3,11070
1.9,63052,3,1,11438
3.7,280427,3,1,9791
2.6,169337,3,5,5813
2.6,103919,2,3,7221
2.1,271466,5,1,3870
3.2,167296,3,1,9054
1.1,286944,4,4,2761
4.2,27307,3,5,12353
3.3,72733,2,3,8645
4.8,148686,4,1,13926
1.6,166446,3,1,6871
4.6,275056,5,3,9698
4.2,297649,3,5,7147
3.5,126275,3,2,8074
3.8,261912,5,5,6261
1.5,67196,3,2,8856
5.0,214136,4,4,5117
2.1,80179,4,2,9396
3.6,59893,5,1,9302
1.3,106431,5,3,7971
2.1,277622,3,1,5747
4.4,290012,2,2,7199
1.1,164737,5,3,2505
1.2,104621,5,4,5307
3.7,18182,3,3,11336
3.3,156246,3,5,4275
4.3,170227,4,1,13295
4.1,249475,2,5,9510
4.5,188240,5,3,9635
1.9,73858,3,3,11322
4.3,34617,2,4,11907
1.5,108570,2,2,10228
4.4,63389,5,2,10832
3.9,283111,4,1,6137
4.4,250389,2,5,6792
3.3,561,5,4,12388
4.2,113614,3,5,13227
2.8,284655,5,1,5006
4.8,236495,3,1,7470
5.0,232886,3,3,6442
3.4,204692,4,3,7806
4.2,282353,5,4,10452
2.4,135238,2,2,12695
2.1,87629,5,1,8547
4.6,126853,5,2,7462
1.9,67747,2,2,12245
2.4,247532,3,3,4049
4.0,207715,2,1,10445
2.8,142254,3,4,9754
3.2,271941,3,2,8461
1.1,197244,5,5,6355
1.1,213443,5,4,10431
2.2,288186,2,1,2000
2.4,245509,2,3,10789
1.9,218934,4,3,2821
3.0,265987,5,5,8380
4.1,263829,4,1,10923
1.8,94374,5,3,4912
1.1,254560,4,2,3208
3.8,209796,5,2,6804
1.0,221435,2,3,2000
2.7,168782,5,4,6124
1.3,268071,3,1,2638
1.7,194896,3,1,6002
4.3,3768,2,4,12124
1.3,198996,2,2,8220
1.1,21203,2,4,11875
3.0,235767,5,4,3684
3.1,247238,3,5,4655
3.9,61450,4,2,15371
4.7,260973,5,5,10080
1.3,38487,5,1,11530
2.1,267695,5,4,7346
1.2,126309,2,5,7073
3.9,168949,2,2,5921
3.2,248335,2,3,2333
2.4,60894,2,3,7782
2.7,283868,4,2,8022
3.0,113682,4,1,12926
2.4,115408,4,5,9991
4.1,102787,3,2,9244
2.8,115288,5,1,10994
1.7,22677,5,1,12546
2.4,30202,4,2,12695
1.7,39049,4,3,14519
4.5,132635,4,5,9047
4.9,148705,4,4,9925
3.3,188844,5,3,3623
2.4,42059,5,5,12458
3.5,106479,2,4,11570
4.3,7915,2,2,11541
2.5,211916,2,5,5961
2.3,201173,3,5,6176
1.4,167521,5,3,6649
2.0,76782,5,1,9864
1.9,58475,4,1,8430
4.4,190302,4,1,6793
2.5,141037,2,2,8279
3.7,155423,5,2,8091
3.8,188809,4,5,10323
4.7,56768,2,5,12764
3.3,291063,2,5,7378
3.7,169151,5,3,14516
4.9,201255,5,3,4974
2.3,95865,2,3,8082
3.9,49207,3,5,12315
3.4,174965,5,3,7600
4.7,253785,5,4,11924
4.8,294363,5,5,5312
4.2,68962,3,3,14720
3.2,281735,3,3,5165
4.0,39659,3,5,7306
1.2,17147,5,3,10357
2.5,233090,5,2,9038
3.1,15738,5,4,11985
4.6,66018,5,2,8879
1.8,102659,5,1,8946
3.1,195296,5,3,4794
3.4,73688,5,3,11426
1.9,59826,5,5,10703
3.3,258969,5,1,9120
3.9,284852,5,5,8602
4.9,274959,4,2,9500
4.3,154422,2,4,8211
1.1,261205,4,4,6675
4.0,85143,2,1,8497
1.5,293123,3,2,5237
1.2,217110,4,1,9157
1.7,160459,3,1,3490
3.7,91315,5,5,9373
4.2,214401,2,1,6911
1.7,126451,4,1,12770
1.2,148497,3,1,4130
3.6,230976,5,3,5780
4.9,23679,3,3,10626
2.6,159839,4,2,5903
1.6,13049,2,5,5439
2.6,51216,5,1,9075
1.3,178582,4,4,5328
4.3,198106,2,2,7437
1.2,210422,5,3,5191
2.5,185978,5,2,5580
1.9,80059,4,4,6198
1.9,277783,5,4,4144
2.2,231035,3,4,4979
4.5,87765,4,5,16044
2.9,272265,5,1,4654
3.0,125096,3,4,7098
3.1,185491,2,4,6290
1.6,134078,4,4,8618
4.5,276657,4,1,10166
3.3,37508,5,5,8449
3.4,49938,3,3,9501
1.7,272765,3,2,3844
4.9,241010,4,2,10279
1.7,200595,3,4,4488
2.0,86771,2,3,4664
3.9,173016,3,3,7739
1.5,81145,3,5,9477
2.5,177790,4,2,4844
2.8,150338,4,4,6293
1.3,76764,4,3,12764
2.8,134987,5,5,8000
1.5,171581,4,2,6468
4.4,136725,4,3,16165
1.5,259173,3,5,2000
3.4,282791,3,2,6744
2.2,188996,3,4,10420
4.8,55077,2,2,9898
3.4,227745,3,4,5045
1.6,223850,2,3,5723
3.3,252382,5,2,6452
1.4,101078,5,3,9778
2.6,243061,5,2,9638
1.7,65698,5,2,9586
2.7,237927,2,5,6941
3.0,3415,2,2,8531
3.9,144875,3,2,11702
1.2,145755,2,2,8484
4.4,140200,2,5,10596
2.7,221240,3,3,8075
4.9,187747,3,5,5545
3.1,31090,5,4,8478
1.5,209765,4,2,8504
2.7,243424,3,5,6931
4.4,299696,3,5,5806
1.5,236909,5,5,4361
2.1,284806,3,3,5003
4.5,135379,3,2,10192
4.6,53106,3,5,13437
3.1,134428,4,1,6011
4.2,112541,5,5,9149
3.3,284711,3,5,6605
3.5,282240,5,1,10355
3.8,69519,5,4,11809
3.5,101496,2,5,8070
2.0,259084,4,5,3018
1.6,151695,4,3,7266
3.0,253364,2,1,8732
1.1,6376,2,3,11372
4.4,256129,5,1,6177
1.2,106837,2,1,4663
3.3,124893,2,1,7802
2.2,271820,3,3,2763
3.2,42332,4,4,7953
3.0,267729,3,3,5445
2.9,111252,4,5,10674
2.9,186608,3,4,5667
3.5,221719,4,1,10565
1.5,29663,2,5,7506
4.2,28219,2,1,11435
3.3,16917,5,3,15461
3.1,265538,3,4,9489
1.4,194356,2,4,11012
1.3,14927,3,3,6101
3.8,176673,2,4,11866
3.1,197883,3,2,8842
1.5,216132,4,3,3577
1.5,21672,4,5,13066
2.1,78099,2,5,14138
4.8,7292,4,3,16854
1.4,237379,5,3,8552
3.7,63496,4,3,8630
4.5,217124,5,5,9357
2.2,64724,3,4,12905
3.6,8520,4,3,15429
2.6,33654,4,3,11426
1.8,245660,4,1,9886
1.9,230019,5,3,3899
2.3,4516,4,1,13109
4.2,201362,5,1,7572
1.4,172065,5,5,6158
1.3,76669,5,2,11766
3.0,137795,3,2,7644
1.3,264773,5,3,5504
4.8,224629,4,5,7707
4.8,115616,2,4,12587
1.3,58476,4,5,9930
3.7,102521,4,1,10749
3.8,54833,2,3,8803
2.9,270315,2,4,6293
3.8,248827,2,4,6823
1.7,188824,4,2,10223
4.0,289548,4,5,7909
1.7,216571,4,5,4468
2.4,80928,4,2,7381
1.8,7976,2,2,11540
2.6,133903,5,4,8721
3.1,237559,2,4,7048
2.2,294310,3,2,2000
1.5,290034,2,1,6999
4.2,197760,4,4,6644
1.5,64890,3,3,6102
4.4,124691,5,5,11606
1.4,18226,3,2,11135
2.4,140285,4,2,8794
3.4,249377,4,1,10312
2.8,132553,4,1,7248
3.6,99212,3,4,9215
4.5,145712,3,2,10085
3.8,163598,4,2,6128
3.2,95716,5,4,5985
3.0,277621,4,4,7947
4.8,16725,2,5,14965
1.4,25053,3,3,12298
1.8,267902,2,5,2341
3.2,69344,2,1,8913
1.6,117444,4,2,9851
1.7,235964,4,5,3780
2.5,39779,5,3,9704
2.7,167257,4,2,10054
2.8,203916,3,1,7521
1.1,177646,3,4,2947
1.1,11292,4,4,9874
4.5,51414,4,5,15571
2.5,234833,3,5,7503
3.8,15808,2,5,13983
3.4,235373,2,1,6092
4.4,271220,5,4,12575
4.8,285781,5,3,7984
4.8,272397,2,5,7052
1.8,264879,3,4,6302
4.4,38382,3,4,11432
2.2,68780,4,4,7924
3.0,291722,5,5,11065
4.5,296119,2,1,5977
1.2,143549,2,1,4729
2.1,295653,3,4,5386
3.7,214832,3,4,9403
4.2,137686,2,5,10846
3.9,244557,5,4,4308
1.0,23445,4,5,5831
1.1,259759,4,3,6804
4.6,160370,2,2,11492
1.4,175481,5,4,3290
3.1,47968,5,2,11140
2.8,108477,5,3,12830
2.5,105687,3,1,11186
3.7,93324,4,3,12533
4.5,157985,4,1,7240
2.8,184529,4,5,7109
1.1,175924,4,4,5381
4.5,247581,5,2,12048
2.2,29477,5,1,10710
4.9,105241,2,3,15795
1.2,61862,4,3,6762
1.3,160858,3,1,2482
2.8,181794,4,2,9564
2.5,122181,3,4,9756
2.3,211575,4,2,4968
1.5,195259,5,4,9794
2.8,253068,4,1,8738
4.9,282966,4,5,9640
2.3,85449,4,1,8991
4.6,91253,2,1,13474
4.9,44437,2,2,12411
4.4,229250,3,5,3915
3.2,151773,2,4,10264
1.0,96465,2,2,4370
4.1,45971,2,5,12780
1.4,95466,3,2,8790
3.8,273573,2,3,4028
1.2,254135,3,5,6317
2.0,61254,4,3,12074
3.2,260047,4,4,7499
1.2,144904,5,5,5701
3.1,114651,5,2,7306
1.6,268359,2,1,8032
3.8,77521,2,1,10249
4.0,158371,5,5,11732
1.1,168736,2,3,3625
1.6,285132,3,5,6897
4.2,146124,2,4,7477
4.2,13283,2,5,10734
1.5,104395,2,2,9812
3.4,107881,2,3,7842
3.0,15814,2,2,13983
4.3,15324,3,3,11293
4.8,8546,3,5,12929
2.5,188000,4,4,5240
1.2,155211,5,1,3195
3.4,228124,2,1,2937
2.0,299652,3,2,5506
1.5,282131,5,4,7857
2.0,265328,2,3,4793
4.6,46583,4,2,8068
3.0,153549,4,5,8829
2.6,217769,3,4,3544
2.4,89366,2,2,11212
1.8,209114,2,4,9517
3.6,248432,2,1,4631
1.2,161942,5,5,10361
1.1,179817,4,2,7203
3.2,33948,5,4,9721
3.8,172526,4,1,12649
1.6,38549,3,1,11529
2.5,253227,5,3,7135
2.3,293605,4,5,3427
2.4,12260,4,2,10954
2.5,275604,3,5,5887
2.0,238590,4,5,7628
3.1,104470,2,4,12610
2.8,47232,4,2,13055
3.1,268550,3,3,2429
2.0,289394,2,1,2512
5.0,224655,3,2,12606
3.5,49268,4,5,11914
1.5,1160,4,4,9976
4.4,264775,4,2,11404
1.4,224435,5,3,5311
4.3,4064,2,4,15818
4.1,194050,3,3,7619
1.5,245193,2,2,5196
3.6,192608,5,4,4447
4.2,27565,4,4,8748
2.9,216537,3,2,8469
2.7,159383,2,4,6312
4.6,249421,5,1,10011
4.4,112119,3,4,10357
4.5,280240,4,4,10595
1.5,273621,4,2,3827
1.9,210055,4,3,9898
4.5,176610,5,5,11267
3.8,275751,4,4,10184
1.0,160384,2,4,6692
4.1,53004,4,5,15739
3.2,79458,3,3,9110
3.7,151460,5,4,8970
4.7,156997,2,1,7660
3.3,134262,4,4,7914
1.5,84535,5,5,5409
4.4,233491,4,1,5630
3.1,4516,4,1,13809
3.8,31485,5,5,13670
3.5,255090,4,4,8498
3.9,212657,4,4,12246
4.6,275295,5,1,10194
2.1,64955,5,2,6100
1.6,25367,4,1,11592
4.2,120436,2,1,10091
2.5,246900,5,2,5962
4.6,47219,2,4,15055
1.6,53057,2,5,13038
1.9,10141,4,5,6997
4.8,251301,5,3,5673
1.5,38376,2,1,11332
1.5,142977,4,3,3040
4.8,150222,3,5,11095
2.6,49874,2,1,10202
1.4,207987,3,1,4640
2.7,81786,2,2,12864
2.4,183425,4,5,8731
2.2,285965,5,5,7680
3.6,94086,2,5,12218
4.7,80877,3,5,11982
3.0,100319,2,1,9293
4.0,259588,3,1,5008
1.2,287661,3,1,3546
2.2,48000,3,2,10640
2.7,106562,3,1,9168
1.5,45344,5,5,6493
1.5,119965,2,2,10100
4.4,67821,5,4,14543
3.6,143204,5,2,10835
2.2,271742,2,3,4565
3.7,213047,3,1,10139
4.0,216698,5,2,10366
3.1,74184,4,5,7216
1.1,115498,4,2,5290
2.2,129833,2,3,4603
3.9,170816,3,1,12883
4.7,161209,3,4,13975
1.4,64440,4,4,6411
2.9,151486,2,4,11970
5.0,1887,3,3,15962
3.8,6344,3,1,13273
2.3,121043,3,5,6979
3.0,205735,5,4,8985
1.8,252258,3,5,6854
4.4,278593,5,5,5628
3.5,4758,4,1,15504
4.4,45196,3,1,14196
2.5,150504,4,3,7389
2.6,211170,2,1,4676
2.9,121079,3,4,14078
1.3,84405,2,2,6111
1.1,97786,5,2,7044
1.3,260581,3,1,5888
2.8,285300,4,3,2094
1.5,46734,3,5,11065
2.3,52445,3,4,13951
1.4,65628,2,1,9687
1.9,268992,2,1,2000
2.3,115197,2,1,12496
4.2,167792,5,4,13144
3.2,235046,5,2,8299
2.1,146199,5,2,8976
1.1,236608,4,4,2000
4.0,52368,2,2,11852
2.4,239080,2,3,6518
4.7,152590,5,2,10548
3.8,112098,3,2,8958
1.6,119362,4,4,7712
1.5,231614,2,4,6367
3.8,213139,5,1,11537
3.6,267888,4,1,8842
3.6,257731,4,5,5745
4.8,275848,4,4,9983
3.9,105670,5,1,11886
4.6,99538,2,1,6709
4.5,270945,5,1,11781
4.0,94058,5,3,13618
4.6,122463,4,5,10450
2.2,250855,5,2,6182
1.1,201048,4,4,6179
2.9,85237,5,1,9995
3.7,51258,2,4,8274
4.7,67092,3,1,10958
4.9,81641,2,1,14567
1.6,296614,2,1,4667
2.6,279260,3,3,3014
2.1,44278,5,5,7414
2.6,282061,3,3,7658
2.3,254607,2,1,8907
3.4,241932,5,1,8461
4.8,223801,4,2,7423
2.6,89258,5,4,10814
2.8,296125,3,2,5077
2.0,204551,5,1,3908
3.5,48395,4,1,9032
2.9,272954,5,4,6440
3.2,213153,2,4,4236
3.3,260057,4,3,9498
1.4,25560,3,3,6988
1.4,219859,3,4,6702
4.2,149571,4,5,8208
1.5,278032,3,5,4539
1.2,181581,3,3,9068
1.9,190298,4,1,4294
2.1,125290,4,3,4894
3.7,226255,5,3,6374
1.5,87818,5,3,8343
4.4,139717,2,4,9205
2.5,189339,5,4,8813
2.4,77443,2,5,13251
1.7,241688,5,3,8066
2.0,278018,3,5,9439
3.6,233837,2,5,4323
3.4,134949,2,2,5701
1.8,175660,4,1,9986
4.7,70553,2,2,15888
3.1,195767,3,5,9184
2.3,135854,3,4,8182
2.1,135818,5,3,10683
4.9,162553,2,3,11248
2.6,190696,4,2,10886
3.7,172677,4,5,5946
2.6,72229,5,1,9455
2.8,78428,4,5,11131
4.0,281448,5,5,2471
1.7,256726,4,5,7065
2.8,210218,5,1,8295
1.3,155988,5,4,5580
1.1,185329,4,4,5093
1.8,119538,2,1,12909
3.0,236300,3,4,8774
2.2,296202,4,4,3975
3.3,184301,3,5,8513
2.0,19651,2,3,9206
4.9,118394,5,2,11432
1.2,157234,2,3,11055
2.1,268739,5,4,5325
1.2,268057,3,4,6438
1.4,7764,5,4,5344
4.9,47821,2,2,12043
2.0,6984,3,1,9560
3.2,12875,2,4,13542
1.8,25762,4,2,13984
4.6,44327,4,2,14913
4.0,203866,4,2,7522
4.0,90155,5,3,13296
1.8,276634,3,1,2000
4.8,192616,3,5,7747
3.2,63251,4,2,12134
4.5,2086,2,2,12658
1.6,41321,4,2,9573
2.2,163031,3,2,9639
3.5,12674,2,2,10846
2.3,50161,2,3,6996
3.6,63260,4,1,7434
2.9,207667,5,2,7346
3.2,26840,5,4,16163
2.8,107579,4,1,8748
3.9,274722,2,4,7905
2.9,202771,5,4,4144
1.6,239268,5,5,4814
2.3,248419,3,2,3331
1.1,157147,4,5,5557
4.9,138621,4,1,8327
3.2,229631,3,1,5107
4.7,183255,2,5,11334
4.5,73476,4,4,8630
3.7,292154,3,1,9856
1.2,55785,3,1,9584
2.4,157980,5,5,8140
3.6,297197,4,1,7156
2.0,147140,5,3,5557
4.7,48270,2,1,16734
4.7,79643,4,4,13207
3.8,195409,5,4,8091
3.7,137936,2,5,6841
2.7,216473,3,5,4070
3.9,1066,4,5,13378
2.7,39276,4,1,12314
3.1,182726,3,4,9545
3.8,180846,4,3,8583
1.2,209325,2,5,3213
4.7,41018,4,5,15979
1.3,52771,5,5,8144
1.9,152740,5,5,5145
4.2,211772,5,3,9664
3.9,156720,5,2,14665
4.3,163272,4,2,9534
4.4,42823,2,2,13443
1.9,197113,5,3,9757
2.6,62826,4,1,13843
2.2,153490,3,5,3230
3.8,245488,4,1,5490
2.4,118906,2,2,5321
2.0,102074,4,5,10358
3.7,177606,2,2,4247
3.2,284302,5,1,6213
5.0,296847,4,4,3463
3.4,36322,5,1,11073
2.3,144369,4,3,9212
2.7,181728,2,5,5565
3.4,26018,3,2,8779
1.9,48815,3,4,7023
1.9,179009,5,2,3919
1.2,62936,2,1,8541
1.7,119053,5,5,11218
4.6,119856,3,4,9802
4.7,203072,4,4,12038
4.0,207029,2,3,8659
2.4,208232,2,3,7335
1.4,287072,2,4,4258
3.6,247114,4,4,5657
4.3,96997,3,3,11560
1.5,34067,4,4,7418
